id,tweet,username,sentimen
1586222567655776256,💚 gaes ada yang tau gak wisata kuliner di jogja mana aja ? Yang banyak jualan makanan gitu..,tanyakanrl,netral
1586203820597514240,Orang Jogja pasti tau ini dimana 😁 Lumeeerrr gaiss   Ada yang pernah kesini?  Video tiktok makanandiyogya @masclink_  #kulinerjogja  https://t.co/RvEOKPLJ5y,Jogja24Jam,netral
1586199507242717184,"@jogjamnfs hopefully true, tp ak pesimis buat terealisasi mengingat sektor penggerak ekonomi di jogja itu pariwisata sama kuliner alias nonindustrial. syulittt",kijangsembilan,positif
1586182762997813248,"JazzSyuhada 2022!  📅 : 29 Oktober 2022  🕰️ : 14.00 WIB - selesai 📍 : Jl. I Dewa Nyoman Oka, Kotabaru  Menghadirkan pentas seni, pertunjukan musik serta aneka kuliner daerah bertajuk Njajan Nusantara.  https://t.co/p1OBgV0MGj",area_jogja,negatif
1586170720165367809,Sate Kocor Daging Sapi Segera hadir kembali di Jogja Rasanya weenak tenan pokoknya harga merakyat TDK merobek saku. Biasa untuk rasa tetep Istikomah bagi lidah penjelah kuliner Nusantara. #satesapi  #satekere #satekoyor #sopiga #sopigasapi   #kulinerjogja #satekocor  https://t.co/ECbcwoEhBW,SungaidiSholeh,positif
1586154551781957632,"Sop Ayam kampung super Bu Asih Salakan Bangunharjo Sewon Bantul Yogyakarta +62 821-3461-1611, siap terima order  #kuliner #sopenak #seger #jogjakukiner #kulinerjogja #sopayamjowo #sopayambuasih #sop #sopayam  https://t.co/zaIfxwnKU3",SungaidiSholeh,negatif
1586153175727280128,Bakmie godog Mas Rusdi Randubelang RT RW 04 00 Bangunharjo Sewon Bantul Yogyakarta Harga merakyat Rasa pejabat yang turun Piturun rasanya weenak tenan. #jogjakukiner #bakmi #bakmigodog #bakmijawa #kulinerjogja  https://t.co/lqxtpc0MaD,SungaidiSholeh,positif
1586772360656404480,"Sebenernya makanan kuliner di jogja yang enak apa sih, udh setahun disini blm nemu yg bener"" enak",itsmargaretgt,netral
1586758517809029120,makin sering bersliweran rekomendasi kuliner jogja di timeline. apakah tandanyaaaa,abdlrzzq,negatif
1586756036475486209,"Kebeh-kabeh info kuliner sing muncul mesti lek gak Jogja yo Jakarta, kentut.",Yogiriz,positif
1586746625350721536,Jual obat kuat africa black ant di jogja.   Toko Zeyuan: Jl. Selokan Mataram (Depan Happy Puppy Seturan)  📲WA 085877343278 Delivery 24Jam  #obatkuatjogja #obatkuatsemut #DPRIAN Test In Peace #jogjabo #KhilafClub #wisatajogja #babarsari #seturan #jogja #kulinerjogja #jogjaopenBO  https://t.co/qCAzsY5kgF,TokoZeyuan,netral
1586736310256951296,aneka video kuliner cek &gt;&gt;   https://t.co/FHYKbLw3EM  #jakarta #cilegon #serang #bandung #semarang #solo #jogja #surabaya #vlog,HELOPREN,positif
1586725649343188992,"kuliner jogja meresahkan, banyak yang baru dan terlihat enak🥲",sibvngsu,negatif
1586707160129753088,"PAKET KOMPLIT buat yg pengen refreshing tanpa perlu mengkhawatirkan kondisi perut. Jangan sampe pikiran udah fresh, tp perut malah keroncongan. Disini menunya komplit bgt  📌 Ibaia Coffee Jl. Noto Sukardjo, Ngaglik, Sleman, YK  #infodhaharjogja #kulinerjogja #ibaiacoffee  https://t.co/OC8BFEebKM",infodhaharjogja,negatif
1586702116285911040,Kegiatan baruku sekarang salah satunya nambahin tweet-tweet kuliner di Jogja ke bookmark🥹,citaxcix,positif
1586694718108278785,"@perunggu__ @Rakasyhrz FYI LORD MENUS DARI MASIH JOMBLO AMPE DADI PAKAR KULINER SAMPE MASIH JOMBLO LAGI IALAH KAWAN 'MUSISI SO CALLED NOISE' YANG MENYAMBUT GIG PERDANA KAMI DI NGASEM, JOGJA. KAMI PULANG NAIK PESAWAT PERTAMA KALI, LANGSUNG FOTO SAMA KAPTENNYA JUGA YANG BARU PERTAMA KALI BAWA TU PESAWAT!",polkawars,positif
1586678535418445824,@convomf Sangat Murah.  Jogja yang terkenal kuliner kenyang harga kere hore begituan udah 9-10K,Leonainfidel,netral
1586668327048396800,Di jogja ngapain selain kuliner ? Ya sepedaan lah. Pokoke jamin syahdu  https://t.co/u8Eq5LWM6V,orthotroopers,positif
1586650888302911488,jogja bisa diem dulu gaksi ditt muncul fyp kalo ga cafe ya kuliner😭,desyanagrande,netral
1586646980008497154,Ingin kuliner Jogja tapi Anda berada di Surabaya? Coba saja icip-icip menu yang disajikan di Bakmi Jogja Trunojoyo.  https://t.co/9OJKDUNiBi,ngopibareng_id,netral
1586610946730254336,@hisayafloo_ Kuliner Jogja yg ga boleh kelewat: - Yammie Pathuk - Sate Ratu - Soto Bathok - Sate Klathak - Nasi Uduk Palagan - Oseng Mercon - Bakmi Kadin - Bakmi Pak Pele - Ayam Geprek Bu Rum - Gudeg Pawon - Gudeg Sagan - Gudeg Bromo - Kopi Joss - Sop Merah - Lesehan Terang Bulan,GenuineHeart11,negatif
1586602703857541120,@YGels @BigGuzz @BuruhYogyakarta @ezash Serius nanya: emang pak yoyok itu gengnya ustd YM kak?  Kok bs banyak pengusaha kuliner Jogja yg masuk geng YM ya?  Kabarnya Steak War**ng jg geng YM.,udahhlewat,netral
1586575993526882306,Kuliner jogja memanggil @vaniaputri @gittadh 😌💞,ssoniawf,netral
1586566498549911552,Nyobain kuliner khas jogja yg underrated  https://t.co/vbCGYCJgcZ,swetermerah,positif
1586562222809309185,"Ugm_fess Kalian ada yang suka kulineran gak? Sender suka banget nyobain kuliner jogja, sampe ada wishlist banyak bgt wkwk tapi sering ga ada temen. Kalo sender bisa temen sender gabisa gitu aja teros, jadi sering mamam sendiri berkedok me time gitu wkwk. Ada yang mau (cont)  https://t.co/pLmxSlqSfK",UGM_FESS,negatif
1586546607361003521,"@worksfess gue juga bingung pas ke Jogja, jajanan aja udh setara jkt dan bdg bahkan lebih mahal, bahkan parkirnya ada 3k lebih dr jkt bdg. tapi kok bisa umr nya segitu doang... terus itu omset dari kuliner bisa gede gitu anggaran penjualannya gimana",biraelbiru,positif
1587210796383186944,"Selamat kepada pemenang : 1. @Lisya_Rahman  2. Oka 3. Dian  1. Hadiah berupa buku akan dikirimkan ke alamat free ongkir, judul buku random sesuai persediaan; 2. Hadiah traktir kuliner di Jogja (tidak bisa diuangkan) 3, Segera kirimkan alamat kirim, no WA via DM.",JualanOnline1,netral
1587134943393562625,"ㅤ “Eh, Idan… lu anak Jogja ya? Punya rekomendasi kuliner enak sekitaran kampus atau di kota? Ada dong? Ntar makan siang bareng yuk?” Ajaknya tanpa basa-basi.  (@dialogfana)  ㅤ",gustianalf,positif
1587108470368907265,"@flonoviadinda Sebagai warga KTP Jogja aku setuju! Masih banyak ruang terbuka hijau di solo, transportasi umum diperhatikan bener. Soal kuliner juga no debat, khasanah kuliner solo lebih kaya.",khey_kikikay,netral
1587070873894150146,Sold out 800box lebih dalam sehari #StayAtAlana #Alanies #makandijogja #kulinerjogja #alanayogyakarta  https://t.co/chFw9xJ9nl,AlanaYogyakarta,negatif
1587067537711194112,"plss jangan sakit. aku mau ke jogja lagi, mau kuliner😭",sparklebeen,positif
1587066176055570433,"Nongki bareng temen2 sambil makan waffle ala ala gitu, sabi lahh mampir ke Messy Waffle. Pilihan menunya cukup lengkap dan tempatnya nyaman sobb  📌 Messy Waffle Jl. Seturan Raya Yogyakarta (seberang SD Budi Mulia 2)   #infodhaharjogja #kulinerjogja #messywaffle.co  https://t.co/KTLdNIJCi3",infodhaharjogja,positif
1587059799904210945,"Nikmati serunya kuliner mie ala Tiongkok di Jogja, Mie Banteng yang viral, harga murah bersahabat  https://t.co/MvpK7Q0RT7",tweets_streams,positif
1587055791957168128,"Jog rekomen kuliner malam jogja donggg yg enak, lagi bosen itu2 aja",jogjamnfs,positif
1587050737313665026,"⏰11-00 AM - 09.00 PM 📍JI. Wahid Hasyim No.7, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta [552811]  #mieforia #mieforiajogja #mienaikkelas #takemieverywhere #kulinerjogja #jogjaistimewa #jogja #food #handmade #miepedas #miekuah #jogjahits",mieforia,netral
1587042773751906304,"#kulinerjogja mbludak 🤤🤤🤤 8/10  📍Pakde Wonogiri, Kulon Progo  https://t.co/EqmFieBhoy",atyakirana,positif
1587018239812304897,"Bukan termasuk gudeg yg manis,  Bukan termasuk gudeg pedes juga karena kreceknya gak pedes. Plg Fav karena ada BUBUR nya. #KulinerJogja   Buka jam 16.00 Lok : Gudeg Yangti ( susai gmaps )  https://t.co/9MGQmFDBgb",Ternoda_,netral
1586982088192167936,"Rekomendasi jajanan/kuliner Klaten dong guizzz, ditinggal gemelli w nih pada plg jogja :"") #lapormasyanuar🙏🏽",alsallathf,negatif
1586933132648857600,"Baru kerasa ditinggal adik pulang, ngga ada temen hahahihi, curhat, kuliner, gibah, padu, gabut muter jogja, rasan rasan Sekarang justru satu kontrakan sama ""patung""",yofficial_,netral
1586925976940056576,"di taman mini ada kaya gini, pas ke Jogja juga ada :(( jangan2 emang konsep kuliner skrg makan di trotoar ya",krtn_twt,netral
1586916501117751297,Yuk Order sekarang melalui Link Nomor WA di bio ya!  #kulinerjogja #gudegjogja #wisatajogja #khasjogja #oleholehjogja #yogyakarta #gudegyudjum #wisatakulinerjogja #kulinertradisional #kulinerjadul #jastip #jastipjogja #jastipyogyakarta  https://t.co/aOUcHH2I5f,GudegYuDjum,positif
1586909563374403584,Wisata Umum &amp; Religi Kristen Katholik Jogjakarta Yogyakarta &amp; Jawa Tengah: Menikmati Kuliner Khas Jogja yang Istimewa di Rest...  https://t.co/yd35aGbiBK,henricusyp,netral
1587541323577688064,@Bang_Garr Ahahahaha hunting kuliner tengah malam di Jogja bang,masndut170393,netral
1587508167885275136,"#Repost @pinkanbeby34 with @let.repost  • • • • • Sotonya seger, pisang gorengnya top markotop! Suasananya syahdu ndesani tenan.  . . . #sotobatok #sotobatokkangenndeso #kangendeso #jogja #bantul #jogjaistimewa #yogyakarta #yogyaistimewa #halojogjakarta #kulinerjogja  https://t.co/1NNQ5AEZWV",BlusukanBantul,positif
1587502536621051905,Ini Tempat Kuliner Jogja Terbaik Wajib Coba -  https://t.co/bkTYfvZXw8  https://t.co/lcsEdSfMvz,idbcpr,positif
1587499435637866496,@rizapasha_ @aditya_cholisi @HCLWx @anaknya_PakDul @titiknol_jogja Kalo sy kan td cm bahas yg jakalnkrn pgn ada kantong kuliner tp gak ada tempatnya wkwkw.. trs bahas bunderan ugm. Yg area luarnya aja yg berdampingan lngsung sama non akademisi gitu.,wowstreets,positif
1587491002905858048,? #KULINER JOGJA ENAK UNDERRATED ?                        [ A Thread ]  Thread ini dibuat menurut rasa dan lidah sendiri semua yang dicantumin ngejual Rasa Bukan  https://t.co/2gysaQ1WQS,BotKumpulan,netral
1587455626719875072,"guys help me, saranin kuliner jogja yang biasa kalian kunjungi ketika ke Jogja dong please.. for au purpose 😢😭🙏🏻",urwitchy,negatif
1587434841997737984,"Armada Teman Bus Jogja yang melintas di rute Godean-Ngabean terancam dicabut oleh pemerintah. Alasannya, pada rute yang dimaksud yakni koridor 2 jalur Godean dari Pusat Kuliner Belut Godean ke Ngabean okupansi penumpangnya sangat rendah.   Sumber : Tribun News #jogjanewsupdate  https://t.co/ZD8yGmSYTr",jogjafamilyfm,netral
1587426868994617344,"@wowstreets @anaknya_PakDul @titiknol_jogja Kantong kuliner itu dikelola mandiri desa kalau gak salah di surabaya, kecuali untuk yang di area taman kota, masuk ke pengaturan pemkot",HCLWx,netral
1587420707377381377,"@LulusGin Menarikk, tapi sebelum dijadikan usaha alangkah baiknya kita coba dulu mas, nanti dipandu duta kuliner jogja a.k.a @romzandwi",sharifudinanang,netral
1587414526982602752,Repost @sekar.mataram  Sudah siap dengan promo 1.1? Yuk yuk catat tanggalnya. Jangan sampai lupa ya sahabat SM. 🤗 . . #kulinerjogja #kuliner #ngopi #santai #bantul #jogjaistimewa  https://t.co/NP8nuSqKkz,KBangunjiwo,netral
1587414080763183104,Repost @sekar.mataram  Hayukk. Siapa yang ulang tahun bulan November ini? Sebarkan ke teman2 kalian ya 😁 . . .  #kulinerjogja #kuliner #ngopi #santai #bantul #jogjaistimewa  https://t.co/MYQUfIcCP0,KBangunjiwo,negatif
1587397585362653186,"berburu kuliner di jogja, ada lagi boci wenak sama ayam penyet cabe ijo mas suryo tapi lupa poto😭  https://t.co/js6vZf6Bg4",disease_sn,negatif
1587388113353027584,@txtdrkuliner Belum lagi perekrutan karyawan baru yang wajib training di jogja (yonif 403) slama +-5 hari.. Pdhal baru dilanda covid-19 yg jelas* berpengaruh ke pemasukan SS sendiri. Intinya owner SS ini terlalu obsesi dgn dunia militer sampai (lupa) bahwa beliau berbisnis di dunia kuliner,indraa2231,positif
1587386881443975168,"@wid_ats @flonoviadinda kalau explore alam memang jogja lebih beragam. Solo enak karena belum macet, kuliner enak dan masyarakatnya cenderung homogen. Tapi potensi konflik horizontal tetep gede jg",sigitharyoseno,positif
1587345720532574208,"@wowstreets @titiknol_jogja Dibuatkan kantongnya.  Jadi misal sepanjang belakang UGM tuh. Kan banyak berjejer tendaaan, bisa dibagi 2/3 kantong.   Gampanya, skalanya dikecilkan.  Misal bukan per concat lagi (taman kuliner), tapi per ruas jalan, dibikin kantong.   Ya sependek pengalaman saya di surabaya",HCLWx,negatif
1587345125528592384,"@wowstreets @titiknol_jogja Nah disini kayaknya beda konsep mas.  Kalau di taman kuliner concat kan, kalau (ambil contoh) dari jakal lumayan. Konsepnya dicariin tempat luas, dibuatkan lapak komunal besar.  Kalau di surabaya, konsepnya kantong, de deket lapak asal mereka. Misal dijakal bawah, ya deket situ.",HCLWx,netral
1587339214915788800,kopi klotok sama dengan jogya💜 #kopiklotokpakemjogya  #KulinerJogja  #kulinertraditionalindonesia  https://t.co/lDk5GaV2Mq,ArieCantik,netral
1587323822931263489,"@HCLWx @titiknol_jogja Disini ya ada mas dr dulu, namanya taman kuliner condongcatur cm gak kenceng sosialisasinya. Dan itu di Kab. Sleman lho. Mbuh kalo pemkot yogya nya.",wowstreets,netral
1587323770607280130,"Follow lur, kuliner klaten-jogja-solo 🤌  https://t.co/q6sLCBApKb",amirwawan_,negatif
1587317179426697216,"@wowstreets @titiknol_jogja Perlu contoh cara kayak sby dulu, jualan di pinggir jalan dilarang. Tapi dibuatkan kantong kantong kuliner",HCLWx,positif
1587306248420347904,"@UGM_FESS haiii senderr, kamu dimanaa? jalan-jalan sebentar yukk tapi mandi dulu trus makann! aku punya list kuliner di jogja, yuk makan bareng!",krstnyliaw,netral
1587272051311534080,Nasgor Terasi + Ayam Suwir 🤤  📍 DAPUR MAMA LIZA  Maps:  https://t.co/WeatasjudU  Gofood: -  https://t.co/Z5hUwcRjAF  Grabfood: -  https://t.co/9IFURgI7kV -  https://t.co/2gMxiYcM07  Shopeefood: -  https://t.co/fsmgxlwXRx -  https://t.co/9mliVb2z4P  Jogja Kuliner Jogjakarta  https://t.co/CLxGZpEutA,dapurmlizajogja,netral
1587268151414206465,"@ccyni Iya hahaha. Tapi suntuk juga di rumah terus. karena hari-hari kan WFH ya. Ngantor cuman 2x seminggu.   Kalau di Jogja, kalau kita suntuk ya langsung pergi ke festival/kuliner/pemandangan apa gitu. Kalau di sini mikir-mikir dulu. Cuman ke mall aja bisa habis 1/4 - 1/2 hari 🥲",shifairs,netral
1587260346770677760,@worksfess Pengen bgt ke Surabaya sama Jogja buat wisata kuliner hehe Siapa tau yg butuh jasa hehe  https://t.co/8JIa9QQN9d,Seedartkdr_,positif
1587244711839793153,Wujud perkembangan ekonomi mikro yg perlu dukungan dan pemberdayaan.  Gudegrk ini terbukti tumbuh dan berkembang dg baik atas kreativitas nya. #viral #gudegrk #kulinerjogja #jogjakukiner #kuliner  https://t.co/d1EChv78YJ,SungaidiSholeh,positif
1587239703254011904,Tribun Jogja - Warga Kalurahan Wonokerto Sleman Inisiatif Mengolah Salak Jadi Ragam Kuliner  https://t.co/JdrBNwlLNx,IniSleman,positif
1587859108707069953,"Pertanyaan gue cuma 1, bumbu n sambelnya manis nggak?🤣 agak trauma sm kuliner di jogja. Banyak yg kurang cocok dilidah karena manis bgt buat gue yg pecinta pedes manis.",f_deey,netral
1587822298450432002,kenapa kuliner jogja ga ada abisnyaaa ya allah pgn ngulineran :((,ailuppie,netral
1587805520701816832,salmon 🔥🔥  #ceritamakna #pansearedsalmon #norwegiansalmon #healthyfood #healthylife #kitchenlife #cheflife #chefsplateform #chefsroll #lunch #dinner #dishoftheday #photooftheday #jogjakuliner #kulinerjogja  https://t.co/2c5WBpQ7Ol,sedik_55,positif
1587793867000098816,"Kalo bentuknya lucu-lucu gini, jd ga tega mau makan 😭  📌 dearsweet_cafe - Jl. Kaliurang KM 5,2 YK - JNM Bloc  #infodhaharjogja #kulinerjogja #dearsweet_cafe  https://t.co/lPxwFK4uHM",infodhaharjogja,netral
1587775930495180801,Wisata jogja seru #wisatajogja #kulinerjogja #jogja #liburanjogja #tour #travel #tripjogja  https://t.co/LTdaJl1pNa,Jogjaadventure1,netral
1587772087758094336,Jogja i kuliner e cen akeh hoo ning adoh” selak meriang ning dalan,DarlinMarshela,positif
1587733649566228481,"@convomf Hudson! Sekarang dia buka usaha di jogja, kuliner gitu bubur ayam klo ga salah namanya ""bubur ayam opa"" aku pernah makan enak banget buryamnya 🤤 ga cuma usaha buryam sih tp doi buka usaha kue juga enak bgt ❤️😍",moonkevbae,positif
1587729893223079936,@aditya_cholisi @rizapasha_ @wowstreets @anaknya_PakDul @titiknol_jogja Ini dibuatkan kantong kuliner di barat sakinah seingetku.,HCLWx,netral
1587713243535245312,@farahnhdh mo kuliner dmn nich? di situ apa di jogja,deazhuu,positif
1587701489228689408,pasang iklan baris gratis  https://t.co/DcY5XwuRkB #magelang #jogja #properti #UKM #loker #wisata #kuliner,TOURMAGELANG,positif
1587699621878693888,"Baru nyoba gudeg mbak pirang. Beuh ini cocok buat yg suka manis, kayak gudeg sagan tapi versi manis. Mangtap  banget inih. Pantes banyak yang review enak 🫶  #kulinerjogja  https://t.co/5CWoAH1Hkm",deaflorensia,positif
1587694714954092544,@Jogja24Jam @masclink_ Kuliner jogja emang mantap,Alpin05093337,netral
1587625669345042432,ini kuliner jogja nongol terus di timeline 🙁,deazhuu,netral
1588289600908587008,@mastenggggg enakan kuliner jogja teng,fofosmd,netral
1588210689415708678,"@FWBESS m22,jogja, cari partner kuliner",sukacherry,positif
1588192112268677120,monggo makan mie jowo  https://t.co/jHNyNNpF1d  #kuliner #makan #resep #jakarta #bandung #semarang #jogja #solo #surabaya,NRETWIT,negatif
1588182514551906304,Kuliner akibat kesasar nang lingkup kampus UGM. Watugong e jogja lah  https://t.co/u9WVYqYseH,make___itnice,positif
1588153672965373952,"Warga BANTUL, siapa nih yg suka kesini? Pencinta mie ayam, udah pasti tau dong. Yg suka mie ayam balungan, gass merapat lurr  📌 Mie Ayam Pak Sarmintul - Depan Stadion Sultan Agung Bantul - Jl. Kemasan, Singosaren, Banguntapan  #infodhaharjogja #kulinerjogja #pak_sarmintul  https://t.co/XwNmuUUbrv",infodhaharjogja,netral
1588136379078230016,"📍Jl. Pangeran Diponegoro, Dukuhturi, Kec. Bumiayu (Samping Alfamart, ngga jauh dari pertigaan Lapangan Asri)  #kulinerbumiayu #bumiayu #crepes #kulinerbrebes #kulinertegal #kulinerpurwokerto #kulinercilacap #kulinerjogja #kulinerbandung #kulinerjakarta #kulinermalang",kulinerbumiayu_,netral
1588072210463236096,Es susu mangga 🤤 #kuliner #kulinerjogja  https://t.co/apGiLXpZV5,mis_cell01,positif
1588033315411722240,"Wayah-wayah e rolasan🤭🫶   Gengs! Rekomendasi soto edgy tapi maknyus, cusss di-swipe karena tetep utamakan rolasan, bukan harapan. Lalalaaaa~~  #visitingjogjakulineran #kulinerjogja #kulinerhitsjogja #jogjaistimewa  https://t.co/17D3zhBcl8",visiting_jogja,positif
1588026132192202752,Tahukah kalian ternyata ikan Lele Organik memiliki banyak manfaat untuk kesehatan 🤗  Yuk langsung aja rasakan kelewatan kuliner Waroeng Mak Le dan dapatkan bonus manfaat bagi kesehatan 🤤🤗  #waroengmakle #masakanlele #outletwaroengmakle #kulinerjogja #kulinerdijogja  https://t.co/ceXuPG34YL,waroengmakle,netral
1588022549589676032,"WAJIB dicoba, Tiga Kuliner Bantul yang Maknyusss  https://t.co/jKDJlVRTXr #fb",_Jogja_,positif
1588010333033345024,"@akualcade Cerita dijogja, nightride sampe pagi  Kurang tidur…tidur depan masjid mana dimobil lagi   Kalo soal kuliner di magelangnya doang, jogja ga sempet banyak kulineran",aslinyaejak,positif
1588639758447935488,"Rekomendasi Kuliner di Sekitar Pura Pakualaman, Harga Murah Meriah!  https://t.co/TGYwFV7quu #beritajogja #jogja #jogjaistimewa  https://t.co/dka9JIew3C",Harian_Jogja,positif
1588606037720190977,"Titan Gel XXL spesial penambah ukuran zakar.   📲WA 085877343278 COD 24Jam Jogja, Luar kota via paket.   Toko Zeyuan: Jl. Selokan Mataram (Depan Happy Puppy Seturan)  #titangel #pembesarmrp #obatkuatjogja #obatvitalitas Dibubarin #karaokejogja #kulinerjogja #openbojogja #JOGJA  https://t.co/rhewbcOpVS",TokoZeyuan,netral
1588530027687481345,Kuliner jogja? ❎ Kuliner Condongcatur? ✅ Rata rata Daerah Utara semua asw. Bantul / Banguntapan mesakke,hobbynyahalu,netral
1588518947338715138,Mulai 10ribu aja. Ada yg kriuk dan gurih nih. Nyobain cumi terbang dan baby crab sambil menikmati suasana sore di Jogja  📌 Aranono Streetfood Pasar Sore Langenastran Alkid (sisi tengah)  #infodhaharjogja #kulinerjogja #aranono.streetfood  https://t.co/S7CjjKCy20,infodhaharjogja,positif
1588501747651444736,pusat iklan baris gratis  https://t.co/DcY5XwN0yJ #magelang #jogja #wisata #kuliner #travel #tips #tour #sekolah #kampus,TOURMAGELANG,netral
1588452449429647360,"Pantai Depok, Rekreasi Seru Sembari Menikmati Kuliner di Bantul Jogja  https://t.co/TkypZ3KzKi",javatravelnet,netral
1588368050998300672,⏰senin-minggu 11.00 AM - 09.00 PM [khusus jum’at] 1.00 PM - 09.00 PM 📍JI. Wahid Hasyim No.7 [Utara Outlet Biru]  #mieforia #mieforiajogja #mienaikkelas #takemieverywhere #kulinerjogja #jogjaistimewa #jogja #food #handmade #miepedas #miekuah #jogjahits #jogjaculinary,mieforia,positif
1588358934427234306,@infojogja @infoMERAPI @KulinerJogja  Ketemu mbah dinar....  sarapan burger legend.... Sehat selalu mbah dinar  🇲🇨🇲🇨🇲🇨💪💪💪🇲🇨🇲🇨🇲🇨  https://t.co/LsKNxbH9zy,ngepit_yuk,netral
1588329220496773120,"Pantai Depok, Rekreasi Seru Sembari Menikmati Kuliner di Bantul Jogja  https://t.co/TkypZ3sqwa",javatravelnet,positif
1588989329887854592,"📲WA 085877343278 COD 24Jam Jogja, Luar kota via paket.   Toko Zeyuan: Jl. Selokan Mataram (Depan Happy Puppy Seturan)  #obatkuatjogja #titangel #pilbru #zeyuanjogja REFUND malming #kulinerjogja #JogjaBO #jogjanight #malioboro #parangtritis #kratonjogja #bcsxpss1976 #jogja  https://t.co/Eih8ps3ssU",TokoZeyuan,netral
1588924770959396865,"Alphamax kapsul tahan lebih lama.   📲WA 085877343278 COD 24Jam Jogja, Luar kota via paket.   Toko Zeyuan: Jl. Selokan Mataram (Depan Happy Puppy Seturan)  #obatkuatjogja #zeyuanjogja #alphamax #jogjacrot #JogjaBO #openbojogja #JOGJA #kulinerjogja #seturan #obatkuatsleman #aydk  https://t.co/j3OFYoi4F8",TokoZeyuan,netral
1588914229503234048,@suitidal1 info kuliner jogja tuk desember,microtidddies,netral
1588880596599996417,"Pertama cobain Kumiktea, jd pengen lg. Kemarin aku beli creamy strawberry milk sm brown sugar boba freshmilk. Terus ternyata ada salad buah aneka ukuran juga.  📌 Kumiktea Jl. Glagahsari YK (Sebelah Chickenpedia)  #infodhaharjogja #kulinerjogja #kumiktea  https://t.co/XWteXypSOd",infodhaharjogja,netral
1588860540629417990,"Rejeki orang emang beda” ya, ada yang tinggal di Jogja tapi belum pernah kulineran yang unik” gini, ada yang bahkan gak tinggal di Pulau Jawa tapi udah nyobain kuliner di mana” aja (“: Allah …",littlpoety,netral
1588859459220430848,Saran tempat wisata atau kuliner yg harus didatengin kalo ke jogja dong ges,luckyann27,netral
1588839740291547136,Kuliner jogja 🐥  https://t.co/dO3yfSWV0J,dandelionslh,positif
1588791366477307906,happy weekend trippers... saatnya jalan-jalan ke Jogja lagi kakak 😁 #explorejogja #kulinerjogja @ Special Region of Yogyakarta  https://t.co/9Z6xmZYDa6,BeniJBHome,netral
1588781154622402560,kuliner jogja apaa selain sego gudeg,tsazeeraspam,netral
1588778747721035776,"Nasi Goreng Pliket, Rekomendasi Kuliner Jogja Berbahan Daging Kambing  https://t.co/y4IN6pSycN",RagamYogyakarta,netral
1588761697250324480,@jogjamnfs Cari aja di Ig kuliner Jogja nder,kapasbasaah,positif
1588757448986271744,💚 spill kuliner JOGJA yang wajib dicoba kaum pendatang dan berani kamu kasih rate 10/10 👀👌🏽💫 (sama lokasinya kalo bisa ya)  pic pemanis  https://t.co/gbvIt4IgZD,tanyarlfes,netral
1588757040830513152,Fyp tiktokku kalau gak kuliner jogja ya kuliner malang,grndpldv,netral
1588726338587807744,jog rekomen kuliner yg harus aku coba di jogja donggg tp jgn daging sapi/kambing yaa. ngide bgt solo travelling tp ga bikin plan mau kmn aja🥲,jogjamnfs,positif
1589287193901944833,"Ceritanya sushi date sama Ella. Pas selesai, kok masih lapeeerrrr. Terus carilah kita kuliner malemnya jogja. Mau ke yg jual nasi bakar gt tp gak nemu, eh ketemu ketoprak depan terminal concat. Enak! Baru deh kenyang😂  https://t.co/1oLFpObX12",vadnggr,negatif
1589286368760696832,"Pulang ke Jogja cuma ngurusin Pajak Kendaraan, Nostalgia Kuliner dan ke tempat wisata daerah Kulon Progo 🙃",prihatmadi16,netral
1589273024045645826,aneka video kuliner cek &gt;&gt;   https://t.co/FHYKbLf0CM  #jakarta #cilegon #serang #bandung #semarang #solo #jogja #surabaya #vlog,HELOPREN,netral
1589254143075848194,"paan lg ya, curt kobain ugm jogja kuliner anak kos apaan lg sih gatau ah kali aja ketemu",JFazara,positif
1589233022842572802,Kuliner jogja paling enak itu makanan.,shulehule,negatif
1589221171345895427,"Timelineku kok isine rekomendasi kuliner jogja to, mbok pisan pisan rekomendasi kuliner semarang😅",Anggoro843,netral
1589213078226628609,Yang dijogjaaa merapat  #kulinerjogja #jogjafoodhunter  #jogjafood #kwetiaujogja #kulinerjogja #jogjafoodies #kwetiaupontianak  https://t.co/kZ1aDIPrIK,Whynherput,positif
1589211399083130880,"Halo Sobat MI! Oleh-oleh khas Jogja gak hanya Bakpia Pathok 25 lho, masih banyak makanan khas Jogja yang bisa dibawa pulang. Yuk simak 10 oleh-oleh khas Jogja yang ga boleh dilewatin!!🥰  https://t.co/Ige9HHrB0S  #kulinerjogja #bakpia #oleholeh #Yogyakarta #jogjaistimewa",mindonesia_com,netral
1589183457183555585,"❗ SOFT OPENING KATSUKAI JOGJA ❗ DISKON 30% untuk Menu Best Seller Minggu, Senin, Selasa, 6-8 November 2022 Pukul 10:00-21:00 WIB #kulinerjogja #diskon #diskonjogja #ugm #uny  #jogjahits #Yogyakarta  https://t.co/BwL0dqxLf8",chintyaanggra,netral
1589179960509755392,Love warung rendang #Kuliner Jogja #Kuliner Nusantara @ Warung Rendang  https://t.co/UCdYCP8rAh,surotoajja,negatif
