id,tweet,username,sentiment
1.59E+18,@hisayafloo_ Kuliner Jogja yg ga boleh kelewat: - Yammie Pathuk - Sate Ratu - Soto Bathok - Sate Klathak - Nasi Uduk Palagan - Oseng Mercon - Bakmi Kadin - Bakmi Pak Pele - Ayam Geprek Bu Rum - Gudeg Pawon - Gudeg Sagan - Gudeg Bromo - Kopi Joss - Sop Merah - Lesehan Terang Bulan,GenuineHeart11,netral
1.59E+18,@YGels @BigGuzz @BuruhYogyakarta @ezash Serius nanya: emang pak yoyok itu gengnya ustd YM kak?  Kok bs banyak pengusaha kuliner Jogja yg masuk geng YM ya?  Kabarnya Steak War**ng jg geng YM.,udahhlewat,negatif
1.59E+18,Kuliner jogja memanggil @vaniaputri @gittadh 😌💞,ssoniawf,netral
1.59E+18,Nyobain kuliner khas jogja yg underrated  https://t.co/vbCGYCJgcZ,swetermerah,netral
1.59E+18,"Ugm_fess Kalian ada yang suka kulineran gak? Sender suka banget nyobain kuliner jogja, sampe ada wishlist banyak bgt wkwk tapi sering ga ada temen. Kalo sender bisa temen sender gabisa gitu aja teros, jadi sering mamam sendiri berkedok me time gitu wkwk. Ada yang mau (cont) https://t.co/pLmxSlqSfK",UGM_FESS,positif
1.59E+18,"@worksfess gue juga bingung pas ke Jogja, jajanan aja udh setara jkt dan bdg bahkan lebih mahal, bahkan parkirnya ada 3k lebih dr jkt bdg. tapi kok bisa umr nya segitu doang... terus itu omset dari kuliner bisa gede gitu anggaran penjualannya gimana",biraelbiru,negatif
1.59E+18,"Selamat kepada pemenang : 1. @Lisya_Rahman  2. Oka 3. Dian  1. Hadiah berupa buku akan dikirimkan ke alamat free ongkir, judul buku random sesuai persediaan; 2. Hadiah traktir kuliner di Jogja (tidak bisa diuangkan) 3, Segera kirimkan alamat kirim, no WA via DM.",JualanOnline1,positif
1.59E+18,"ㅤ “Eh, Idan… lu anak Jogja ya? Punya rekomendasi kuliner enak sekitaran kampus atau di kota? Ada dong? Ntar makan siang bareng yuk?” Ajaknya tanpa basa-basi. (@dialogfana) ㅤ",gustianalf,positif
1.59E+18,"@flonoviadinda Sebagai warga KTP Jogja aku setuju! Masih banyak ruang terbuka hijau di solo, transportasi umum diperhatikan bener. Soal kuliner juga no debat, khasanah kuliner solo lebih kaya.",khey_kikikay,positif
1.59E+18,Sold out 800box lebih dalam sehari #StayAtAlana #Alanies #makandijogja #kulinerjogja #alanayogyakarta  https://t.co/chFw9xJ9nl,AlanaYogyakarta,netral
1.59E+18,"plss jangan sakit. aku mau ke jogja lagi, mau kuliner😭",sparklebeen,netral
1.59E+18,"Nongki bareng temen2 sambil makan waffle ala ala gitu, sabi lahh mampir ke Messy Waffle. Pilihan menunya cukup lengkap dan tempatnya nyaman sobb  📌 Messy Waffle Jl. Seturan Raya Yogyakarta (seberang SD Budi Mulia 2)   #infodhaharjogja #kulinerjogja #messywaffle.co  https://t.co/KTLdNIJCi3",infodhaharjogja,positif
1.59E+18,"Nikmati serunya kuliner mie ala Tiongkok di Jogja, Mie Banteng yang viral, harga murah bersahabat https://t.co/MvpK7Q0RT7",tweets_streams,positif
1.59E+18,"Jog rekomen kuliner malam jogja donggg yg enak, lagi bosen itu2 aja",jogjamnfs,netral
1.59E+18,"⏰11-00 AM - 09.00 PM 📍JI. Wahid Hasyim No.7, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta [552811]  #mieforia #mieforiajogja #mienaikkelas #takemieverywhere #kulinerjogja #jogjaistimewa #jogja #food #handmade #miepedas #miekuah #jogjahits",mieforia,positif
1.59E+18,"#kulinerjogja mbludak 🤤🤤🤤 8/10 📍Pakde Wonogiri, Kulon Progo https://t.co/EqmFieBhoy",atyakirana,netral
1.59E+18,"Bukan termasuk gudeg yg manis, Bukan termasuk gudeg pedes juga karena kreceknya gak pedes. Plg Fav karena ada BUBUR nya. #KulinerJogja Buka jam 16.00 Lok : Gudeg Yangti ( susai gmaps ) https://t.co/9MGQmFDBgb",Ternoda_,netral
1.59E+18,"Rekomendasi jajanan/kuliner Klaten dong guizzz, ditinggal gemelli w nih pada plg jogja :"") #lapormasyanuar🙏🏽",alsallathf,netral
1.59E+18,"Baru kerasa ditinggal adik pulang, ngga ada temen hahahihi, curhat, kuliner, gibah, padu, gabut muter jogja, rasan rasan Sekarang justru satu kontrakan sama ""patung""",yofficial_,negatif
1.59E+18,"di taman mini ada kaya gini, pas ke Jogja juga ada :(( jangan2 emang konsep kuliner skrg makan di trotoar ya",krtn_twt,netral
1.59E+18,Yuk Order sekarang melalui Link Nomor WA di bio ya!  #kulinerjogja #gudegjogja #wisatajogja #khasjogja #oleholehjogja #yogyakarta #gudegyudjum #wisatakulinerjogja #kulinertradisional #kulinerjadul #jastip #jastipjogja #jastipyogyakarta  https://t.co/aOUcHH2I5f,GudegYuDjum,netral
1.59E+18,Wisata Umum &amp; Religi Kristen Katholik Jogjakarta Yogyakarta &amp; Jawa Tengah: Menikmati Kuliner Khas Jogja yang Istimewa di Rest... https://t.co/yd35aGbiBK,henricusyp,positif
1.59E+18,@Bang_Garr Ahahahaha hunting kuliner tengah malam di Jogja bang,masndut170393,netral
1.59E+18,"#Repost @pinkanbeby34 with @let.repost  • • • • • Sotonya seger, pisang gorengnya top markotop! Suasananya syahdu ndesani tenan.  . . . #sotobatok #sotobatokkangenndeso #kangendeso #jogja #bantul #jogjaistimewa #yogyakarta #yogyaistimewa #halojogjakarta #kulinerjogja  https://t.co/1NNQ5AEZWV",BlusukanBantul,netral
1.59E+18,Ini Tempat Kuliner Jogja Terbaik Wajib Coba - https://t.co/bkTYfvZXw8 https://t.co/lcsEdSfMvz,idbcpr,positif
1.59E+18,@rizapasha_ @aditya_cholisi @HCLWx @anaknya_PakDul @titiknol_jogja Kalo sy kan td cm bahas yg jakalnkrn pgn ada kantong kuliner tp gak ada tempatnya wkwkw.. trs bahas bunderan ugm. Yg area luarnya aja yg berdampingan lngsung sama non akademisi gitu.,wowstreets,positif
1.59E+18,? #KULINER JOGJA ENAK UNDERRATED ?                        [ A Thread ]  Thread ini dibuat menurut rasa dan lidah sendiri semua yang dicantumin ngejual Rasa Bukan  https://t.co/2gysaQ1WQS,BotKumpulan,positif
1.59E+18,"guys help me, saranin kuliner jogja yang biasa kalian kunjungi ketika ke Jogja dong please.. for au purpose 😢😭🙏🏻",urwitchy,netral
1.59E+18,"Armada Teman Bus Jogja yang melintas di rute Godean-Ngabean terancam dicabut oleh pemerintah. Alasannya, pada rute yang dimaksud yakni koridor 2 jalur Godean dari Pusat Kuliner Belut Godean ke Ngabean okupansi penumpangnya sangat rendah.   Sumber : Tribun News #jogjanewsupdate  https://t.co/ZD8yGmSYTr",jogjafamilyfm,negatif
1.59E+18,"@wowstreets @anaknya_PakDul @titiknol_jogja Kantong kuliner itu dikelola mandiri desa kalau gak salah di surabaya, kecuali untuk yang di area taman kota, masuk ke pengaturan pemkot",HCLWx,netral
1.59E+18,"@LulusGin Menarikk, tapi sebelum dijadikan usaha alangkah baiknya kita coba dulu mas, nanti dipandu duta kuliner jogja a.k.a @romzandwi",sharifudinanang,netral
1.59E+18,Repost @sekar.mataram  Sudah siap dengan promo 1.1? Yuk yuk catat tanggalnya. Jangan sampai lupa ya sahabat SM. 🤗 . . #kulinerjogja #kuliner #ngopi #santai #bantul #jogjaistimewa  https://t.co/NP8nuSqKkz,KBangunjiwo,netral
1.59E+18,Repost @sekar.mataram Hayukk. Siapa yang ulang tahun bulan November ini? Sebarkan ke teman2 kalian ya 😁 . . . #kulinerjogja #kuliner #ngopi #santai #bantul #jogjaistimewa https://t.co/MYQUfIcCP0,KBangunjiwo,netral
1.59E+18,"berburu kuliner di jogja, ada lagi boci wenak sama ayam penyet cabe ijo mas suryo tapi lupa poto😭 https://t.co/js6vZf6Bg4",disease_sn,negatif
1.59E+18,@txtdrkuliner Belum lagi perekrutan karyawan baru yang wajib training di jogja (yonif 403) slama +-5 hari.. Pdhal baru dilanda covid-19 yg jelas* berpengaruh ke pemasukan SS sendiri. Intinya owner SS ini terlalu obsesi dgn dunia militer sampai (lupa) bahwa beliau berbisnis di dunia kuliner,indraa2231,negatif
1.59E+18,"@wid_ats @flonoviadinda kalau explore alam memang jogja lebih beragam. Solo enak karena belum macet, kuliner enak dan masyarakatnya cenderung homogen. Tapi potensi konflik horizontal tetep gede jg",sigitharyoseno,positif
1.59E+18,"@wowstreets @titiknol_jogja Dibuatkan kantongnya.  Jadi misal sepanjang belakang UGM tuh. Kan banyak berjejer tendaaan, bisa dibagi 2/3 kantong.   Gampanya, skalanya dikecilkan.  Misal bukan per concat lagi (taman kuliner), tapi per ruas jalan, dibikin kantong.   Ya sependek pengalaman saya di surabaya",HCLWx,positif
1.59E+18,"@wowstreets @titiknol_jogja Nah disini kayaknya beda konsep mas. Kalau di taman kuliner concat kan, kalau (ambil contoh) dari jakal lumayan. Konsepnya dicariin tempat luas, dibuatkan lapak komunal besar. Kalau di surabaya, konsepnya kantong, de deket lapak asal mereka. Misal dijakal bawah, ya deket situ.",HCLWx,negatif
1.59E+18,kopi klotok sama dengan jogya💜 #kopiklotokpakemjogya #KulinerJogja #kulinertraditionalindonesia https://t.co/lDk5GaV2Mq,ArieCantik,netral
1.59E+18,"@HCLWx @titiknol_jogja Disini ya ada mas dr dulu, namanya taman kuliner condongcatur cm gak kenceng sosialisasinya. Dan itu di Kab. Sleman lho. Mbuh kalo pemkot yogya nya.",wowstreets,netral
1.59E+18,"Follow lur, kuliner klaten-jogja-solo 🤌  https://t.co/q6sLCBApKb",amirwawan_,netral
1.59E+18,"@wowstreets @titiknol_jogja Perlu contoh cara kayak sby dulu, jualan di pinggir jalan dilarang. Tapi dibuatkan kantong kantong kuliner",HCLWx,netral
1.59E+18,"@UGM_FESS haiii senderr, kamu dimanaa? jalan-jalan sebentar yukk tapi mandi dulu trus makann! aku punya list kuliner di jogja, yuk makan bareng!",krstnyliaw,positif
1.59E+18,Nasgor Terasi + Ayam Suwir 🤤  📍 DAPUR MAMA LIZA  Maps:  https://t.co/WeatasjudU  Gofood: -  https://t.co/Z5hUwcRjAF  Grabfood: -  https://t.co/9IFURgI7kV -  https://t.co/2gMxiYcM07  Shopeefood: -  https://t.co/fsmgxlwXRx -  https://t.co/9mliVb2z4P  Jogja Kuliner Jogjakarta  https://t.co/CLxGZpEutA,dapurmlizajogja,netral
1.59E+18,"@ccyni Iya hahaha. Tapi suntuk juga di rumah terus. karena hari-hari kan WFH ya. Ngantor cuman 2x seminggu. Kalau di Jogja, kalau kita suntuk ya langsung pergi ke festival/kuliner/pemandangan apa gitu. Kalau di sini mikir-mikir dulu. Cuman ke mall aja bisa habis 1/4 - 1/2 hari 🥲",shifairs,netral
1.59E+18,@worksfess Pengen bgt ke Surabaya sama Jogja buat wisata kuliner hehe Siapa tau yg butuh jasa hehe https://t.co/8JIa9QQN9d,Seedartkdr_,netral
1.59E+18,Wujud perkembangan ekonomi mikro yg perlu dukungan dan pemberdayaan. Gudegrk ini terbukti tumbuh dan berkembang dg baik atas kreativitas nya. #viral #gudegrk #kulinerjogja #jogjakukiner #kuliner https://t.co/d1EChv78YJ,SungaidiSholeh,positif
1.59E+18,Tribun Jogja - Warga Kalurahan Wonokerto Sleman Inisiatif Mengolah Salak Jadi Ragam Kuliner https://t.co/JdrBNwlLNx,IniSleman,positif
1.59E+18,"Pertanyaan gue cuma 1, bumbu n sambelnya manis nggak?🤣 agak trauma sm kuliner di jogja. Banyak yg kurang cocok dilidah karena manis bgt buat gue yg pecinta pedes manis.",f_deey,positif
1.59E+18,kenapa kuliner jogja ga ada abisnyaaa ya allah pgn ngulineran :((,ailuppie,netral
1.59E+18,salmon 🔥🔥  #ceritamakna #pansearedsalmon #norwegiansalmon #healthyfood #healthylife #kitchenlife #cheflife #chefsplateform #chefsroll #lunch #dinner #dishoftheday #photooftheday #jogjakuliner #kulinerjogja  https://t.co/2c5WBpQ7Ol,sedik_55,netral
1.59E+18,"Kalo bentuknya lucu-lucu gini, jd ga tega mau makan 😭 📌 dearsweet_cafe - Jl. Kaliurang KM 5,2 YK - JNM Bloc #infodhaharjogja #kulinerjogja #dearsweet_cafe https://t.co/lPxwFK4uHM",infodhaharjogja,netral
1.59E+18,Wisata jogja seru #wisatajogja #kulinerjogja #jogja #liburanjogja #tour #travel #tripjogja https://t.co/LTdaJl1pNa,Jogjaadventure1,netral
1.59E+18,Jogja i kuliner e cen akeh hoo ning adoh” selak meriang ning dalan,DarlinMarshela,netral
1.59E+18,"@convomf Hudson! Sekarang dia buka usaha di jogja, kuliner gitu bubur ayam klo ga salah namanya ""bubur ayam opa"" aku pernah makan enak banget buryamnya 🤤 ga cuma usaha buryam sih tp doi buka usaha kue juga enak bgt ❤️😍",moonkevbae,positif
1.59E+18,@aditya_cholisi @rizapasha_ @wowstreets @anaknya_PakDul @titiknol_jogja Ini dibuatkan kantong kuliner di barat sakinah seingetku.,HCLWx,positif
1.59E+18,@farahnhdh mo kuliner dmn nich? di situ apa di jogja,deazhuu,netral
1.59E+18,pasang iklan baris gratis  https://t.co/DcY5XwuRkB #magelang #jogja #properti #UKM #loker #wisata #kuliner,TOURMAGELANG,positif
1.59E+18,"Baru nyoba gudeg mbak pirang. Beuh ini cocok buat yg suka manis, kayak gudeg sagan tapi versi manis. Mangtap banget inih. Pantes banyak yang review enak 🫶 #kulinerjogja https://t.co/5CWoAH1Hkm",deaflorensia,positif
1.59E+18,@Jogja24Jam @masclink_ Kuliner jogja emang mantap,Alpin05093337,positif
1.59E+18,ini kuliner jogja nongol terus di timeline 🙁,deazhuu,netral
1.59E+18,@mastenggggg enakan kuliner jogja teng,fofosmd,netral
1.59E+18,"@FWBESS m22,jogja, cari partner kuliner",sukacherry,netral
1.59E+18,monggo makan mie jowo  https://t.co/jHNyNNpF1d  #kuliner #makan #resep #jakarta #bandung #semarang #jogja #solo #surabaya,NRETWIT,positif
1.59E+18,Kuliner akibat kesasar nang lingkup kampus UGM. Watugong e jogja lah https://t.co/u9WVYqYseH,make___itnice,negatif
1.59E+18,"Warga BANTUL, siapa nih yg suka kesini? Pencinta mie ayam, udah pasti tau dong. Yg suka mie ayam balungan, gass merapat lurr 📌 Mie Ayam Pak Sarmintul - Depan Stadion Sultan Agung Bantul - Jl. Kemasan, Singosaren, Banguntapan #infodhaharjogja #kulinerjogja #pak_sarmintul https://t.co/XwNmuUUbrv",infodhaharjogja,positif
1.59E+18,"📍Jl. Pangeran Diponegoro, Dukuhturi, Kec. Bumiayu (Samping Alfamart, ngga jauh dari pertigaan Lapangan Asri) #kulinerbumiayu #bumiayu #crepes #kulinerbrebes #kulinertegal #kulinerpurwokerto #kulinercilacap #kulinerjogja #kulinerbandung #kulinerjakarta #kulinermalang",kulinerbumiayu_,netral
1.59E+18,Es susu mangga 🤤 #kuliner #kulinerjogja https://t.co/apGiLXpZV5,mis_cell01,netral
1.59E+18,"Wayah-wayah e rolasan🤭🫶 Gengs! Rekomendasi soto edgy tapi maknyus, cusss di-swipe karena tetep utamakan rolasan, bukan harapan. Lalalaaaa~~ #visitingjogjakulineran #kulinerjogja #kulinerhitsjogja #jogjaistimewa https://t.co/17D3zhBcl8",visiting_jogja,netral
1.59E+18,Tahukah kalian ternyata ikan Lele Organik memiliki banyak manfaat untuk kesehatan 🤗 Yuk langsung aja rasakan kelewatan kuliner Waroeng Mak Le dan dapatkan bonus manfaat bagi kesehatan 🤤🤗 #waroengmakle #masakanlele #outletwaroengmakle #kulinerjogja #kulinerdijogja https://t.co/ceXuPG34YL,waroengmakle,positif
1.59E+18,"WAJIB dicoba, Tiga Kuliner Bantul yang Maknyusss https://t.co/jKDJlVRTXr #fb",_Jogja_,netral
1.59E+18,"@akualcade Cerita dijogja, nightride sampe pagi Kurang tidur…tidur depan masjid mana dimobil lagi Kalo soal kuliner di magelangnya doang, jogja ga sempet banyak kulineran",aslinyaejak,positif
1.59E+18,"Rekomendasi Kuliner di Sekitar Pura Pakualaman, Harga Murah Meriah! https://t.co/TGYwFV7quu #beritajogja #jogja #jogjaistimewa https://t.co/dka9JIew3C",Harian_Jogja,positif
1.59E+18,Kuliner jogja? ❎ Kuliner Condongcatur? ✅ Rata rata Daerah Utara semua asw. Bantul / Banguntapan mesakke,hobbynyahalu,netral
1.59E+18,Mulai 10ribu aja. Ada yg kriuk dan gurih nih. Nyobain cumi terbang dan baby crab sambil menikmati suasana sore di Jogja  📌 Aranono Streetfood Pasar Sore Langenastran Alkid (sisi tengah)  #infodhaharjogja #kulinerjogja #aranono.streetfood  https://t.co/S7CjjKCy20,infodhaharjogja,netral
1.59E+18,pusat iklan baris gratis https://t.co/DcY5XwN0yJ #magelang #jogja #wisata #kuliner #travel #tips #tour #sekolah #kampus,TOURMAGELANG,positif
1.59E+18,"Pantai Depok, Rekreasi Seru Sembari Menikmati Kuliner di Bantul Jogja https://t.co/TkypZ3KzKi",javatravelnet,netral
1.59E+18,⏰senin-minggu 11.00 AM - 09.00 PM [khusus jum’at] 1.00 PM - 09.00 PM 📍JI. Wahid Hasyim No.7 [Utara Outlet Biru] #mieforia #mieforiajogja #mienaikkelas #takemieverywhere #kulinerjogja #jogjaistimewa #jogja #food #handmade #miepedas #miekuah #jogjahits #jogjaculinary,mieforia,netral
1.59E+18,@infojogja @infoMERAPI @KulinerJogja Ketemu mbah dinar.... sarapan burger legend.... Sehat selalu mbah dinar 🇲🇨🇲🇨🇲🇨💪💪💪🇲🇨🇲🇨🇲🇨 https://t.co/LsKNxbH9zy,ngepit_yuk,positif
1.59E+18,"Pantai Depok, Rekreasi Seru Sembari Menikmati Kuliner di Bantul Jogja https://t.co/TkypZ3sqwa",javatravelnet,netral
1.59E+18,@suitidal1 info kuliner jogja tuk desember,microtidddies,netral
1.59E+18,"Pertama cobain Kumiktea, jd pengen lg. Kemarin aku beli creamy strawberry milk sm brown sugar boba freshmilk. Terus ternyata ada salad buah aneka ukuran juga.  📌 Kumiktea Jl. Glagahsari YK (Sebelah Chickenpedia)  #infodhaharjogja #kulinerjogja #kumiktea  https://t.co/XWteXypSOd",infodhaharjogja,netral
1.59E+18,"Rejeki orang emang beda” ya, ada yang tinggal di Jogja tapi belum pernah kulineran yang unik” gini, ada yang bahkan gak tinggal di Pulau Jawa tapi udah nyobain kuliner di mana” aja (“: Allah …",littlpoety,negatif
1.59E+18,Saran tempat wisata atau kuliner yg harus didatengin kalo ke jogja dong ges,luckyann27,netral
1.59E+18,Kuliner jogja 🐥  https://t.co/dO3yfSWV0J,dandelionslh,netral
1.59E+18,happy weekend trippers... saatnya jalan-jalan ke Jogja lagi kakak 😁 #explorejogja #kulinerjogja @ Special Region of Yogyakarta https://t.co/9Z6xmZYDa6,BeniJBHome,positif
1.59E+18,kuliner jogja apaa selain sego gudeg,tsazeeraspam,netral
1.59E+18,"Nasi Goreng Pliket, Rekomendasi Kuliner Jogja Berbahan Daging Kambing  https://t.co/y4IN6pSycN",RagamYogyakarta,netral
1.59E+18,@jogjamnfs Cari aja di Ig kuliner Jogja nder,kapasbasaah,netral
1.59E+18,💚 spill kuliner JOGJA yang wajib dicoba kaum pendatang dan berani kamu kasih rate 10/10 👀👌🏽💫 (sama lokasinya kalo bisa ya)  pic pemanis  https://t.co/gbvIt4IgZD,tanyarlfes,positif
1.59E+18,Fyp tiktokku kalau gak kuliner jogja ya kuliner malang,grndpldv,netral
1.59E+18,jog rekomen kuliner yg harus aku coba di jogja donggg tp jgn daging sapi/kambing yaa. ngide bgt solo travelling tp ga bikin plan mau kmn aja🥲,jogjamnfs,netral
1.59E+18,"Ceritanya sushi date sama Ella. Pas selesai, kok masih lapeeerrrr. Terus carilah kita kuliner malemnya jogja. Mau ke yg jual nasi bakar gt tp gak nemu, eh ketemu ketoprak depan terminal concat. Enak! Baru deh kenyang😂  https://t.co/1oLFpObX12",vadnggr,negatif
1.59E+18,"Pulang ke Jogja cuma ngurusin Pajak Kendaraan, Nostalgia Kuliner dan ke tempat wisata daerah Kulon Progo 🙃",prihatmadi16,negatif
1.59E+18,aneka video kuliner cek &gt;&gt;   https://t.co/FHYKbLf0CM  #jakarta #cilegon #serang #bandung #semarang #solo #jogja #surabaya #vlog,HELOPREN,netral
1.59E+18,"paan lg ya, curt kobain ugm jogja kuliner anak kos apaan lg sih gatau ah kali aja ketemu",JFazara,netral
1.59E+18,Kuliner jogja paling enak itu makanan.,shulehule,positif
1.59E+18,"Timelineku kok isine rekomendasi kuliner jogja to, mbok pisan pisan rekomendasi kuliner semarang😅",Anggoro843,negatif
1.59E+18,Yang dijogjaaa merapat  #kulinerjogja #jogjafoodhunter  #jogjafood #kwetiaujogja #kulinerjogja #jogjafoodies #kwetiaupontianak  https://t.co/kZ1aDIPrIK,Whynherput,netral
1.59E+18,"Halo Sobat MI! Oleh-oleh khas Jogja gak hanya Bakpia Pathok 25 lho, masih banyak makanan khas Jogja yang bisa dibawa pulang. Yuk simak 10 oleh-oleh khas Jogja yang ga boleh dilewatin!!🥰 https://t.co/Ige9HHrB0S #kulinerjogja #bakpia #oleholeh #Yogyakarta #jogjaistimewa",mindonesia_com,positif
1.59E+18,"❗ SOFT OPENING KATSUKAI JOGJA ❗ DISKON 30% untuk Menu Best Seller Minggu, Senin, Selasa, 6-8 November 2022 Pukul 10:00-21:00 WIB #kulinerjogja #diskon #diskonjogja #ugm #uny #jogjahits #Yogyakarta https://t.co/BwL0dqxLf8",chintyaanggra,netral
1.59E+18,Love warung rendang #Kuliner Jogja #Kuliner Nusantara @ Warung Rendang https://t.co/UCdYCP8rAh,surotoajja,netral
1.59E+18,"Rumahku kan deket Jogja ya, masa aku ikut PO bakpia tugu? COD di venue??? 😭 eh tapi pingin loh 😭 ini nanti aku jadinya wisata kuliner berkedok nonton konser lama-lama. Banyak banget yang open PO makanan ni 😭",Jsng140900,netral
1.59E+18,"@Bang_Garr Jogja ada pantai, gunung, mini zoo, gembira loka, kuliner, staycation 🙂",olahragadulu,netral
1.59E+18,"hai gais ,mauu infoin ada mentai,dimsum&amp; banana roll murah dan enak!!! di pict pertama itu ukuran medium cuma 19k doang👍🏻anak kos pasti nangis murah enak,banyak.Apalagi banana rolnya manis pas&amp; toping melimpah😙 #areajogja #zonakuliah #zonajajan #mahasiswajogja #kulinerjogja  https://t.co/wohft3R9cT",rryyynnnnnn,positif
1.59E+18,"Buat mahasiswa UGM, UNY, UPN dan sekitarnya, apakah tau nama kos ini di maps? Btw kos cowok deket taman kuliner condongcatur jogja Butuh info mengenai kos tersebut, mau pindahan Makasih [cm] https://t.co/SandMtDhkJ",collegemenfess,netral
1.59E+18,"anak rantau tuh nyari kuliner baru kek di jogja, malah nyari psikolog mulu.",dibacanangis,netral
1.59E+18,Rekomendasi kuliner jogja dong,Frimawan,netral
1.59E+18,Di Jogjakarta ada kuliner legendaris yang menyajikan masakan istimewa berupa nasi goreng. Nasi goreng pliket di warung Pak Dakir. Tempat kuliner ini sudah berdiri sejak tahun 1966. #kulinerjogja #warungsate #NasiGorengPliket #kulinerjogjakarta  https://t.co/cDjqdQbKOB,AGTV_news,positif
1.59E+18,"@theravadinGL @littlevixen__ @Anatta_21 @GME_Lee77 Di jogja, Ketandan itu sentranya kuliner per babian Adin. https://t.co/mt44AUtJ7L",silarakhito,netral
1.59E+18,@wienretro Yen dirimu ke jogja kampung sebelahku akeh kuliner babik,bravohitam,netral
1.59E+18,"Berburu Kuliner Jogja untuk Sarapan, Ada Nasi Kuning Bang Q-noy di Dekat Kampus UMY  https://t.co/FcWQzKStpZ",tribunjogja,netral
1.59E+18,"Ayam Geprek Pak Atten, Kuliner Pedas dan Murah di Jogja. Levelnya Bisa Sesuai Selera! https://t.co/ZhrYvi4xnJ #sambalteri #lomboksetan",AyuKenes69,positif
1.59E+18,"Buburnya yg diaduk, perasaannya yg teraduk-aduk 😭 Canda ding 😅 Nyobain buburnya Kak Hudson nih. Pelopor bubur rasa hainan di Jogja 😍 📌 Bubur Ayamnya Opa -KS Tubun No 52 Ngampilan -Jl. Pintu Selatan UPN, Seturan #infodhaharjogja #kulinerjogja #buburayamnyaopa https://t.co/Kv92c7A9bQ",infodhaharjogja,netral
1.59E+18,"Tweet please do your magic ✨ Teman2 kalau ada yg dom Jogja bleh bngt bntu event kampusku, acaranya jejepangan gt ada cosplay sama kuliner. Ada lomba cosplay jg. Kalian kalau mau dateng, dateng aj krna dibuka buat umum. Bsa ikut lomba cosplay bsa sekedar dateng aja ngeramaiin :D https://t.co/KAKa9s77aI",brikthv,netral
1.59E+18,"Malam semua! Buat yang area Jogja dan sekitarnya, bisa banget kepoin dan stay tune buat acara kita di Instagram @.kirakirafestival yaa! Kita bakal Adain event jejepangan khususnya coswalk dan festival kuliner di Desember mendatang! https://t.co/uSyC05z6Q5",aredhite,positif
1.59E+18,Kuliner Yogyakarta Ini Wajib Kalian Coba! Bahkan Rasanya Seperti Belum Ke Jogja Kalau Belum Mencicipinya! - https://t.co/mdqmjjv2hV https://t.co/JDQ6itsXq6,idbcpr,netral
1.59E+18,⏰senin-minggu 11.00 AM - 09.00 PM [khusus jum’at] 1.00 PM - 09.00 PM 📍JI. Wahid Hasyim No.7 [Utara Outlet Biru] #mieforia #mieforiajogja #mienaikkelas #takemieverywhere #lifeatmieforia #kulinerjogja #jogjaistimewa #food #handmade #miepedas #miekuah #explorejogja #infojogja,mieforia,netral
1.59E+18,"@qardust duh masa harus bikin thread kuliner jogja, nanti kukasitau haha",kuygakni,netral
1.59E+18,#SustainableTourism #STIP #Travelxism #KulinerJogja #Jogja #Jenang,travelxism,netral
1.59E+18,"Ceritanya ke jogja ini kuliner nostalgia, yaaak ayam gerpek bu rum kok rasanya ga kaya dulu ya 🥹🥹 tapi aku levelnya cemen sih cuma 3 cabek hehehe  https://t.co/TvzkChmJPY",boedd,negatif
1.59E+18,umsfess- inpo kuliner jogja donggg,MahasiswaUMS,netral
1.59E+18,@rafibisatya @TheDareBand @daybluntss @desitaqaa Huhuhu padahal udah ngelist kuliner jogja 😢,meyganurlia,negatif
1.59E+18,@Feztaforia Rumah hntu malioboro bisa ga wkwkwkwk  Apa alkid apa taman sari hshhshshs wisata jogja kota kalo ga kuliner ya coffeeshop doang🤲🏻,loststarsh,positif
1.59E+18,"[Ada Apa Dengan Jogja #2] Hai, Kompanyon! Ada Apa Dengan Jogja berjelajah lagi niih untuk menyicip-nyicip menu kuliner di sekitar Jogja 😎🍴 Hari ini, tujuan kita adalah Kantin Bonbin 🧭🍂 Kira-kira menu apa aja ya yang bakal dicoba hari ini? 🤔 https://t.co/LqZAcL2Xsc",BPPMEQuilibrium,netral
1.59E+18,"Makan bakmi dg tempat estetik nan nyaman ada di daerah Mlati nih. Pelayanannya ramah, tempatnya luas, banyak colokan listrik juga, cocok kalo mau nyambi nugas 📌 Kala Experience Jl. Baru Mulungan, Mlati, Sleman #infodhaharjogja #kulinerjogja #kala.experience https://t.co/Q84Si2JyS2",infodhaharjogja,positif
1.59E+18,"Hahaha kuliner khas purworejo, tak belain motoran jogja-purworejo buat minum dawet jembut 👍🏻👍🏻",RyoPradipta,netral
1.59E+18,Part 2 Kenapa kamu harus memilih Dapur Mama Liza sebagai solusi saat laper menyerang?  Jogjakarta Yogyakarta Jogja Yogya Kuliner Jogja Masakan Jogja Lesehan Jogja Pecel Lele Jogja Sleman Kalasan Maguwoharjo Babarsari Berbah Purwomartani  https://t.co/PcvjIADb0m,dapurmlizajogja,positif
